3.959019184112548828e-01
3.504819869995117188e-01
3.504130840301513672e-01
5.364031791687011719e-01
3.258368968963623047e-01
3.406300544738769531e-01
3.307070732116699219e-01
3.252480030059814453e-01
3.561499118804931641e-01
3.424417972564697266e-01
3.460509777069091797e-01
3.219659328460693359e-01
4.212589263916015625e-01
4.854648113250732422e-01
3.881809711456298828e-01
4.186439514160156250e-01
3.860139846801757812e-01
5.652430057525634766e-01
3.385579586029052734e-01
3.881900310516357422e-01
5.707190036773681641e-01
3.580009937286376953e-01
3.494870662689208984e-01
3.290181159973144531e-01
3.368949890136718750e-01
3.364639282226562500e-01
3.384249210357666016e-01
3.412289619445800781e-01
3.809537887573242188e-01
3.405609130859375000e-01
3.560588359832763672e-01
3.642289638519287109e-01
3.388819694519042969e-01
3.412451744079589844e-01
3.356509208679199219e-01
3.377029895782470703e-01
3.424332141876220703e-01
3.445580005645751953e-01
3.423211574554443359e-01
3.474960327148437500e-01
3.420269489288330078e-01
3.615109920501708984e-01
3.499338626861572266e-01
3.465549945831298828e-01
3.466129302978515625e-01
3.480398654937744141e-01
3.734889030456542969e-01
9.285089969635009766e-01
7.984759807586669922e-01
4.843740463256835938e-01
7.190439701080322266e-01
6.116240024566650391e-01
9.429030418395996094e-01
6.844828128814697266e-01
3.833961486816406250e-01
5.234460830688476562e-01
4.832429885864257812e-01
3.958768844604492188e-01
3.779687881469726562e-01
4.025051593780517578e-01
5.703260898590087891e-01
4.365179538726806641e-01
4.029769897460937500e-01
7.400650978088378906e-01
4.019961357116699219e-01
4.200310707092285156e-01
3.758420944213867188e-01
3.834149837493896484e-01
3.737280368804931641e-01
3.705201148986816406e-01
3.788290023803710938e-01
3.807439804077148438e-01
3.773610591888427734e-01
3.785238265991210938e-01
3.795418739318847656e-01
3.805830478668212891e-01
4.844541549682617188e-01
5.556619167327880859e-01
6.472170352935791016e-01
6.054520606994628906e-01
4.785490036010742188e-01
3.945620059967041016e-01
3.992440700531005859e-01
4.044518470764160156e-01
4.548559188842773438e-01
4.666390419006347656e-01
5.927391052246093750e-01
4.239430427551269531e-01
3.878951072692871094e-01
3.915159702301025391e-01
3.887870311737060547e-01
3.881869316101074219e-01
3.909070491790771484e-01
3.907020092010498047e-01
3.937699794769287109e-01
3.922600746154785156e-01
3.894391059875488281e-01
3.937680721282958984e-01
3.994739055633544922e-01
3.934748172760009766e-01
3.960089683532714844e-01
4.009480476379394531e-01
3.955860137939453125e-01
3.996179103851318359e-01
4.031898975372314453e-01
4.136660099029541016e-01
3.954439163208007812e-01
3.993320465087890625e-01
4.183571338653564453e-01
3.995630741119384766e-01
4.051249027252197266e-01
4.036650657653808594e-01
4.046440124511718750e-01
4.070899486541748047e-01
4.058310985565185547e-01
4.102230072021484375e-01
4.054780006408691406e-01
4.088380336761474609e-01
4.131739139556884766e-01
4.123702049255371094e-01
4.170589447021484375e-01
4.125919342041015625e-01
4.198260307312011719e-01
4.172570705413818359e-01
4.176909923553466797e-01
4.144530296325683594e-01
4.182341098785400391e-01
4.176681041717529297e-01
4.202628135681152344e-01
4.236950874328613281e-01
